id,ürün fiyatı
490,48.75591832615477
491,33.186622282751685
492,33.96304343756415
493,24.508184394289422
494,25.26641237547297
495,29.685261160933216
496,53.583607846591185
497,26.34418020484171
498,20.241055113524766
499,18.534334414369347
500,28.036270407814975
501,13.655913740586389
502,32.19195770905427
503,8.709862009365116
504,12.494768513959322
505,10.907406302002906
506,3.555044228713875
507,6.174014974428939
508,14.676628296368452
509,6.47671957667597
510,9.32131410857373
511,49.28219107450671
512,21.02127516306657
513,17.51680691677873
514,29.303484555903708
515,28.375514733796805
516,14.536446955273055
517,51.41861808681677
518,32.78243866210032
519,59.9810288713044
520,65.0819490662225
521,33.01262199209807
522,52.28280811988695
523,61.89700410264969
524,48.48153707156331
525,49.70061307822018
526,16.852579398835413
527,64.12557447376005
528,105.54307444688631
529,74.94280733078506
530,16.484690451846017
531,20.533075105441394
532,26.130799996892186
533,29.631878516118263
534,16.580070459898838
535,21.771262566784014
536,25.692259802648387
537,28.907691544107315
538,18.100096281253848
539,20.699995186241864
540,12.754837963675717
541,12.499592775578062
542,33.289417371870925
543,33.426961617323585
544,16.67076447703578
545,20.841856192757238
546,21.184363729184387
547,16.950070524374773
548,59.97963830488421
549,61.87827535635535
550,64.20566216568668
551,61.56625170772978
552,73.28622373933825
553,134.696259559521
554,45.469669243873184
555,47.18819555923984
556,27.362845071564557
557,54.71705274777095
558,19.80926219731106
559,24.284103265085108
560,48.92728985393141
561,49.51534664334971
562,97.32090529071372
563,16.96551165336544
564,45.407578558396864
565,37.38549128090924
566,37.41168111021179
567,33.67314612704678
568,15.579481794090112
569,49.32711514533477
570,33.242380538883836
571,33.754973235991955
572,24.59688593923377
573,24.912416454126298
574,28.440058093475095
575,52.13650808927545
576,24.88617905434856
577,20.278151357650096
578,18.084473477149757
579,27.259276132873595
580,13.096103085793406
581,30.903025273277688
582,8.159776416386977
583,11.863352569956769
584,10.146552304756788
585,3.4887764450193224
586,6.063883269189368
587,14.407054525455404
588,6.261880911001018
589,9.087007872788941
590,49.49362849837131
591,20.95500828804491
592,17.43719109662682
593,29.233879828867515
594,28.000692435069002
595,14.034576951430301
596,52.34364959107011
597,31.72390368244259
598,60.14246532530555
599,65.75934536871196
600,34.429912534658314
601,51.31244907979249
602,63.09619207698116
603,49.98364658666785
604,49.92809951536028
605,16.405894513575024
606,64.39351370955995
607,98.09837670704214
608,70.59822120819234
609,15.567540113299254
610,19.833394949008046
611,25.554538439282776
612,28.72602981883135
613,17.07108036189353
614,22.134243533111924
615,25.35091941607908
616,29.256852931684495
617,17.93641707119274
618,20.61175060698677
619,12.217867436652956
620,12.292897081905888
621,32.90669627909053
622,32.83268880937266
623,16.321905777330237
624,20.412516356510515
625,20.63345040650281
626,16.18651932911689
627,57.97488017356075
628,61.503279010904585
629,65.14238866577804
630,62.250042260979754
631,73.68648900492786
632,124.0217018541492
633,44.395316792267394
634,47.16310974108998
635,26.917459126132528
636,52.37298954718384
637,20.552279251703375
638,23.688543464668207
639,51.026219052946885
640,49.522078422122924
641,95.75227755291432
642,16.864521354647522
643,44.36568414042114
644,36.91152795498665
645,37.59958591585939
646,33.27116198509883
647,15.550479055840059
648,49.37137068830878
649,33.484813770775865
650,33.79909016763058
651,24.472241203650874
652,24.9858201023633
653,29.724693596494724
654,52.63774691022611
655,24.854568631483833
656,19.720056458327573
657,17.945815436825438
658,27.673840096079367
659,13.131488323946197
660,32.44074671165265
661,8.578694644858931
662,12.020674197454007
663,10.63726333965605
664,3.8718683862320287
665,6.3654255807781635
666,14.624794667242497
667,6.508923593508243
668,9.42216798375233
669,50.22790594865577
670,21.4499531337532
671,17.285931678676572
672,29.737624120418772
673,26.78820710575013
674,14.426247542209794
675,48.8945354053995
676,31.515034124040028
677,60.17558858660673
678,66.30215845493623
679,32.9526699425185
680,51.644555064337986
681,64.56104149680527
682,48.24711567848101
683,51.62106238180569
684,17.0138687667313
685,63.676810201348594
686,99.2905142742355
687,73.34012745480692
688,15.263858944566678
689,20.23076565980843
690,24.402633020227775
691,28.630667146387836
692,16.897436341636514
693,21.580967897901065
694,25.90420258631854
695,28.72530046330234
696,17.704944337788305
697,20.23955005467796
698,12.777631894001
699,12.233074700965176
700,32.95388288487888
701,32.989841870291
702,16.56297012392261
703,20.17790789414241
704,20.334483818307426
705,16.41627375898856
706,58.59694740085068
707,59.60962805983601
708,63.54920750709879
709,62.77702798579646
710,71.79900244797506
711,140.92931755436433
712,48.32701445001804
713,48.26721398996468
714,29.337153552471396
715,57.37021962296833
716,20.008951324012507
717,24.4195083812837
718,49.556859165595284
719,48.65902778286943
720,95.003833170662
721,16.81395582524955
722,44.56764643524144
723,36.92272313763682
724,36.68351838337466
725,34.22961854820524
726,16.3485304819741
727,49.64562543857465
728,33.05381621753117
729,33.73230227152112
730,24.524135016702136
731,24.83989840041117
732,28.530394125966442
733,52.253988056644474
734,25.188582877373943
735,20.841764715741668
736,19.47421901515455
737,27.3173200560712
738,13.024471848026042
739,30.38886383165123
740,8.301062455658158
741,11.86927665073214
742,10.445156540187748
743,3.5385875608008988
744,6.144888966406032
745,14.555107627396968
746,6.6793153846609155
747,9.271628927366464
748,50.272046892043576
749,21.15099585890824
750,17.466708672236994
751,29.394379993302472
752,28.270580291032246
753,14.183174090745318
754,48.8478208286969
755,31.33040661845753
756,58.82891315477968
757,66.22978982460299
758,34.47521921893869
759,52.04620567574911
760,64.69528241154173
761,51.033661018810044
762,52.21405162293727
763,16.953820378083126
764,63.77438039033361
765,99.02750771069671
766,75.14322597338321
767,15.895131064137976
768,19.682513489629248
769,24.672997434632215
770,29.05750221473093
771,18.362928394033116
772,22.050589438949967
773,25.282340402209005
774,29.5033471964708
775,17.969463297563326
776,20.513671461556196
777,12.265603211619759
778,12.329468466877557
779,33.43693351708133
780,33.330287643651914
781,16.58723272706467
782,20.238711099176186
783,20.88599625162065
784,16.56308680116795
785,60.60436820356461
786,62.77434456923357
787,64.9378712263485
788,62.957285301386214
789,75.97424784174532
790,126.73541447708585
791,44.202598666013934
792,48.35991357537646
793,29.776653105711496
794,55.57146374289947
795,19.907417003010003
796,26.10534356864989
797,47.97108374427431
798,48.05473575347905
799,90.7055372638183
800,16.713296252026996
801,45.55660297921031
802,38.76110605011512
803,37.69160544088983
804,34.042668919524644
805,17.106624959533047
806,49.580020768275006
807,33.288302389557245
808,33.703042452145496
809,24.375393319988756
810,25.22465220316832
811,30.197440191004198
812,54.34785920376956
813,26.641464126869124
814,20.591768043523366
815,19.476982873552394
816,28.348034674512355
817,13.396314308586655
818,33.2827480038278
819,8.711316309834423
820,12.194362505655674
821,10.94879017098102
822,3.5561651112127795
823,5.981017991103398
824,14.813398441532046
825,6.519196044320227
826,9.186679553108291
827,49.28149579335199
828,20.79286016842174
829,17.301848365914697
830,28.926273261937748
831,28.15592457672242
832,14.47754619493612
833,52.12779214169645
834,31.840364128831972
835,62.11186608778825
836,64.51098221549293
837,33.126948055424805
838,51.42273403927136
839,61.3945449092079
840,48.05235756338224
841,50.2523810337101
842,16.784040827104697
843,65.32216160377338
844,106.929690501679
845,73.23419294356617
846,17.42745865998815
847,20.52630104533474
848,25.27202445143351
849,29.153557315553492
850,17.1077669129076
851,21.725048699855286
852,25.509586023634803
853,28.47208679273605
854,17.92431752981962
855,20.964742241179067
856,12.485253738064626
857,12.44843426040998
858,32.85300429966863
859,33.15422997285168
860,16.08119945358261
861,20.120790038587657
862,20.6154273512221
863,16.33106232664551
864,61.18876608367227
865,62.10916411105907
866,65.0004929802601
867,65.24782005012108
868,78.6677174945136
869,132.04790834224653
870,45.46481181213116
871,47.00118045611853
872,29.3628805014728
873,55.28119808629814
874,20.165143998128613
875,24.960696533991566
876,48.96069939320799
877,48.73457623949224
878,98.91839788389765
879,17.445731284544692
880,44.83294252695337
881,37.60665202198593
882,37.706454125113225
883,33.55774769635518
884,16.189400463750975
885,49.272533962357414
886,33.30819264354576
887,33.88052051591495
888,24.820269969144675
889,25.117339393774273
890,29.125235560301533
891,53.68412630198037
892,25.20915628094818
893,20.390669895192516
894,18.89110172139169
895,28.27786727388878
896,13.365236978863008
897,32.14690067732502
898,8.607556361044793
899,12.173219340981635
900,10.69718485975432
901,3.700128706993505
902,6.253628031273646
903,14.719947672216161
904,6.485745494565295
905,9.099257344192807
906,49.16450606391017
907,20.895832703395083
908,17.337120370460124
909,29.075941276865816
910,27.169738419747144
911,14.275602300910483
912,52.022325498408094
913,31.65569916183555
914,59.997510344435874
915,65.18681640247195
916,32.981638977345824
917,51.05073236140821
918,61.75628663160132
919,48.95955307357675
920,49.54541546842507
921,15.94203218828075
922,63.6643605050668
923,104.63954654064564
924,69.98752925803383
925,17.285387609275734
926,20.81150575501094
927,24.831655165797706
928,28.8028150678688
929,17.379618771014005
930,22.172602839484348
931,25.97462991032858
932,28.86242822796878
933,18.146799480909916
934,21.15199080318121
935,12.60369346728174
936,12.798303625988748
937,33.22538997529418
938,33.42927684001596
939,16.715133968691813
940,20.668177236057634
941,21.127409816582716
942,16.84215896466603
943,59.26672446318531
944,61.64586125449689
945,64.50472525949962
946,62.76387861721039
947,77.38273523710785
948,135.46303921168786
949,44.22086068736938
950,47.752659677406044
951,28.595105279077373
952,53.00244892539699
953,20.307372146309365
954,24.827280273313796
955,52.16559397389628
956,53.928290235837736
957,94.4935765005407
958,17.916063399326823
959,45.822924429488936
960,37.463599919203915
961,39.847267001502516
962,33.04566879554423
963,16.86573343808575
964,48.306992692415065
965,33.65478950206921
966,34.0540379271299
967,25.605266099270363
968,26.38921919824039
969,30.14009592864781
970,57.63779696229086
971,27.59454821939547
972,20.979702989234838
973,18.481880855731532
974,28.419537421996477
975,14.044904208596535
976,32.59665250559358
977,9.081678782394405
978,12.869137783925488
979,10.597879523125197
980,3.547288354362699
981,6.096681091807206
982,14.266386268210727
983,6.02492966648868
984,8.808879787689376
985,49.09563541883151
986,21.084697986264153
987,17.59435807993399
988,28.528983771687976
989,27.578156081405893
990,14.016903284249835
991,51.00320079871777
992,32.38578380129408
993,65.39887463204957
994,63.579339138801686
995,32.85704487238625
996,50.81320424100449
997,60.0797553324305
998,49.12746262011352
999,50.64424132901125
1000,16.4772219838241
1001,63.710252994651526
1002,91.66456699439063
1003,68.25771564686045
1004,16.543948251423874
1005,21.148602089079574
1006,25.393146663685112
1007,29.37119231795634
1008,15.757029584920307
1009,21.41661661861893
1010,25.920787694429777
1011,28.79968915579567
1012,17.75376266111882
1013,20.75332555465577
1014,13.35438021081545
1015,13.028986199335495
1016,33.98566673291354
1017,33.2015870435076
1018,16.822960974180223
1019,21.240931699956327
1020,21.862223555841222
1021,17.13549123905479
1022,60.9380575645971
1023,63.692534881444594
1024,63.2804774165239
1025,60.0221391607988
1026,72.30855713805494
1027,139.1011446308071
1028,45.57656994418984
1029,48.401778966068946
1030,28.428824159899165
1031,57.93950504402436
1032,20.6804404950184
1033,24.721173772693138
1034,53.40414346029594
1035,50.12799238460629
1036,97.18967121444747
1037,17.37205639276706
1038,45.98674242135888
1039,38.96762321353802
1040,37.99786674461343
1041,34.09399545864851
1042,16.171867383141972
1043,50.10737087487415
1044,33.46122410940448
1045,33.48933939950738
1046,25.267192936132403
1047,26.489943747341947
1048,29.738333160663963
1049,56.63725927049399
1050,26.78245215326565
1051,21.829594433065015
1052,19.536255422607116
1053,28.088592818207236
1054,13.827866526463376
1055,32.808739202893236
1056,8.954017432781637
1057,12.527918708450029
1058,10.569075145186163
1059,3.765457173115891
1060,6.017037618884665
1061,14.414158224620117
1062,6.3198651349942665
1063,8.719085319529542
1064,49.12738613827371
1065,21.1182526613877
1066,17.83716452539127
1067,28.53612297824253
1068,27.593130802270842
1069,13.760614418154006
1070,50.37163775788934
1071,32.35543436092829
1072,60.59853822343843
1073,63.35010573692524
1074,33.11461077913111
1075,51.19507096423527
1076,60.47793459708785
1077,49.51096840739646
1078,51.32856053653165
1079,17.051688642823326
1080,62.70308288413295
1081,96.23386703889916
1082,68.5164831162775
1083,17.209500510816973
1084,20.62750476095173
1085,25.472793198826295
1086,29.56152923526828
1087,17.58533382570458
1088,21.145599686099082
1089,25.33983936511354
1090,28.917344853822136
1091,17.996003724852688
1092,20.832500664974763
1093,12.567391826556774
1094,12.784301584035404
1095,33.98142461694974
1096,33.30097515699423
1097,16.633602782505154
1098,20.455984665966188
1099,21.48867868486174
1100,17.118797516264298
1101,57.52083875974484
1102,62.5444824567545
1103,65.9734284088224
1104,62.54471571514569
1105,74.18391415726583
1106,143.1982725333761
1107,45.93862852996037
1108,45.98740847697694
1109,27.774185786074487
1110,53.711758703451196
1111,19.76534641802941
1112,23.649585260055442
1113,50.57275633573334
1114,49.823192794344614
1115,98.66087374120654
1116,16.624556259956133
1117,46.08905826055057
1118,35.12941795072945
1119,37.78682764848074
1120,33.32292611338801
1121,16.226362187534125
1122,49.7729568399998
1123,32.813483744296164
1124,33.00185952901093
1125,24.207134326720553
1126,25.502628380693604
1127,29.343890547550956
1128,53.67294315932274
1129,26.699722608837526
1130,20.209838534055677
1131,19.289216884618263
1132,27.551825732693864
1133,13.60924714440714
1134,33.02588874594602
1135,8.485891105387376
1136,12.170674963986187
1137,10.097015180708047
1138,3.990870679063935
1139,6.655341862989884
1140,14.626970781222095
1141,6.4557226409961626
1142,9.021703202081458
1143,49.803988405154584
1144,21.428101789857607
1145,17.904383282827936
1146,28.915179027796597
1147,27.292886332673767
1148,14.630924007491785
1149,51.38745992655589
1150,32.76387732001345
1151,62.62583037753462
1152,63.97060528056314
1153,34.03104413580645
1154,50.95302283621543
1155,61.59119853507183
1156,49.85862448256495
1157,51.40634127901381
1158,17.466810331483313
1159,72.00803067778362
1160,103.87644255534111
1161,72.85040252847908
1162,16.33465126926843
1163,20.953147350427425
1164,25.240391865590592
1165,28.853460984366123
1166,16.228558941356315
1167,21.267462264631078
1168,25.332519982557116
1169,28.343141779652857
1170,17.29726400322099
1171,20.19311240588756
1172,12.72403288821193
1173,12.616210590205458
1174,34.08636798946952
1175,32.8442632428536
1176,16.534718074551684
1177,21.63858528221126
1178,21.909760559880553
1179,17.055140107147633
1180,56.443479556877094
1181,60.9436217103654
1182,66.8901022364934
1183,59.87821510741998
1184,70.0177895112511
1185,138.24354916389862
1186,45.427751719351875
1187,46.498849005503715
1188,27.905052886458364
1189,56.04092800697973
1190,19.206725229020925
1191,24.759575082311066
1192,50.913638879479535
1193,47.35673122660518
1194,95.94457881576811
1195,16.26412195395226
1196,47.04060294122333
1197,37.36435639957175
1198,36.932915402504904
1199,33.9507964511092
1200,17.128931707806984
1201,50.777458089132026
1202,34.454443011904566
1203,33.55819369730758
1204,25.684704998770847
1205,26.914721134836675
1206,30.902521160057795
1207,57.05838298828681
1208,28.6026036878237
1209,21.657618500827954
1210,20.159500991728763
1211,28.41021994362748
1212,14.109378635582518
1213,34.01719261239099
1214,9.664056208376426
1215,13.028850684984638
1216,11.238501413147866
1217,3.57646970370382
1218,6.18278296926851
1219,14.47511261887708
1220,6.6237014122011715
1221,9.012530658081944
1222,49.69278438066195
1223,21.364304134579427
1224,18.131546980971695
1225,28.963010856128662
1226,27.186380808801907
1227,14.214696614432134
1228,50.18724817180133
1229,32.7620376445431
1230,61.046672466653185
1231,63.90883808525529
1232,33.40974402781647
1233,51.659113814877855
1234,60.95774349930623
1235,49.39069833292109
1236,50.946451544156396
1237,17.287530692986977
1238,68.04210627108384
1239,104.04356971300278
1240,71.09276796409654
1241,16.37620457547642
1242,20.858524410752892
1243,25.80243193428477
1244,29.68696796327191
1245,17.54434936214055
1246,21.464441729821825
1247,25.357293786158834
1248,29.1891204945956
1249,18.346371369586855
1250,21.38662916507373
1251,12.99798279693439
1252,13.320868231453156
1253,35.06856498995634
1254,33.808658865502395
1255,17.104834522832203
1256,20.873403381395278
1257,21.71550307263193
1258,17.594518198434
1259,59.292017681666934
1260,63.733803694336956
1261,66.1082039392449
1262,63.42176812909992
1263,73.47311631403116
1264,132.6045652423366
1265,47.76696211628865
1266,46.36716410052311
1267,28.413698171310394
1268,54.41385329182026
1269,19.779732641504896
1270,24.28253543200602
1271,51.02680366083948
1272,50.39181473301983
1273,90.17525741990866
1274,17.72152041801121
1275,45.263992081315365
1276,37.242303747638545
1277,38.89980020384345
1278,33.48051604586231
1279,15.63474931164154
1280,48.72506235226025
1281,33.43423238737482
1282,33.709697320636984
1283,25.265115746387767
1284,26.15311776503522
1285,30.08140972514019
1286,52.14473510858574
1287,25.983649225517752
1288,20.235559778958972
1289,18.202068869299733
1290,28.16783064472041
1291,13.820302903435099
1292,32.34001926250946
1293,8.75641188757458
1294,12.51002432292808
1295,10.407910370841948
1296,3.608620238650774
1297,6.168459273408049
1298,14.184624375187358
1299,6.064738797101906
1300,9.131881744789633
1301,50.000135113962706
1302,21.932360659462546
1303,17.784067445177207
1304,29.274895796285563
1305,26.711558784370876
1306,13.314063392402609
1307,51.246245056988315
1308,28.439820841556664
1309,57.74417084338638
1310,63.66462010981034
1311,32.72137105613437
1312,48.21443008886736
1313,58.33629496827651
1314,47.63203243568097
1315,48.14819177996579
1316,17.161979914627423
1317,63.50465145052551
1318,104.5613787014943
1319,75.42778800763253
1320,16.758299526176884
1321,21.006821097442494
1322,25.546584973780547
1323,29.14823019139375
1324,15.092479412623456
1325,20.74668696117371
1326,25.04396003405744
1327,27.382157426277534
1328,17.30418408434975
1329,20.449907661667197
1330,12.324443312638088
1331,12.616795299938833
1332,33.28990230564519
1333,32.56637632486397
1334,16.460338234958144
1335,19.928395291098226
1336,20.95718513387923
1337,15.784341829858064
1338,60.73246292128667
1339,63.847227318705414
1340,62.72192086714037
1341,59.956367435443994
1342,76.04297907507441
1343,134.69296852139115
1344,44.9957679724602
1345,46.13761514542186
1346,27.526060315874236
1347,52.7676064553677
1348,19.04468706964542
1349,23.986480862307406
1350,49.97454134089679
1351,47.618540117876606
1352,93.15512095975842
1353,17.674216893519567
1354,45.41483164257467
1355,37.515728523860346
1356,37.66552936102693
1357,33.1216457210059
1358,16.62919805106069
1359,49.02449049233156
1360,33.63777486629868
